drug_row,drug_col,cell_line_name,synergy_loewe
LAPATINIB,MK-8776,RPMI7951,11.15705783
LAPATINIB,OXALIPLATIN,RPMI7951,-8.645781711
LAPATINIB,OXALIPLATIN,RPMI7951,-9.506469211
LAPATINIB,OXALIPLATIN,RPMI7951,-10.67553171
LAPATINIB,OXALIPLATIN,RPMI7951,-9.683344211
LAPATINIB,PD325901,RPMI7951,1.631737451
LAPATINIB,PD325901,RPMI7951,-1.045137549
LAPATINIB,PD325901,RPMI7951,2.197924951
LAPATINIB,PD325901,RPMI7951,3.078237451
LAPATINIB,SN-38,RPMI7951,13.22632667
LAPATINIB,SN-38,RPMI7951,13.88338917
LAPATINIB,SN-38,RPMI7951,15.30126417
LAPATINIB,SN-38,RPMI7951,14.68076417
LAPATINIB,SORAFENIB,RPMI7951,-3.262721615
LAPATINIB,SORAFENIB,RPMI7951,-8.317034115
LAPATINIB,SORAFENIB,RPMI7951,-6.475659115
LAPATINIB,SORAFENIB,RPMI7951,-3.530096615
LAPATINIB,TOPOTECAN,RPMI7951,6.681395966
LAPATINIB,TOPOTECAN,RPMI7951,7.058395966
LAPATINIB,TOPOTECAN,RPMI7951,4.775145966
LAPATINIB,TOPOTECAN,RPMI7951,6.900708466
METFORMIN,ABT-888,RPMI7951,0.898103869
METFORMIN,ABT-888,RPMI7951,-3.815396131
METFORMIN,ABT-888,RPMI7951,-4.641583631
METFORMIN,ABT-888,RPMI7951,-5.190896131
METFORMIN,AZD1775,RPMI7951,-0.281318652
METFORMIN,AZD1775,RPMI7951,-8.124693652
METFORMIN,AZD1775,RPMI7951,-5.914756152
METFORMIN,AZD1775,RPMI7951,-4.124131152
METFORMIN,BEZ-235,RPMI7951,-25.47556738
METFORMIN,BEZ-235,RPMI7951,-26.86631738
METFORMIN,BEZ-235,RPMI7951,-26.37525488
METFORMIN,BEZ-235,RPMI7951,-24.50119238
METFORMIN,BORTEZOMIB,RPMI7951,-26.40447475
METFORMIN,BORTEZOMIB,RPMI7951,-25.81891225
METFORMIN,BORTEZOMIB,RPMI7951,-24.27972475
METFORMIN,BORTEZOMIB,RPMI7951,-25.10541225
METFORMIN,DASATINIB,RPMI7951,-13.57186456
METFORMIN,DASATINIB,RPMI7951,-13.66030206
METFORMIN,DASATINIB,RPMI7951,-12.43267706
METFORMIN,DASATINIB,RPMI7951,-11.92717706
METFORMIN,DINACICLIB,RPMI7951,-6.716411694
METFORMIN,DINACICLIB,RPMI7951,-4.626161694
METFORMIN,DINACICLIB,RPMI7951,-3.860286694
METFORMIN,DINACICLIB,RPMI7951,-8.138349194
METFORMIN,ERLOTINIB,RPMI7951,-16.66778394
METFORMIN,ERLOTINIB,RPMI7951,-12.08915894
METFORMIN,ERLOTINIB,RPMI7951,-11.62647144
METFORMIN,ERLOTINIB,RPMI7951,-13.86415894
METFORMIN,GELDANAMYCIN,RPMI7951,-10.68227098
METFORMIN,GELDANAMYCIN,RPMI7951,-11.12314598
METFORMIN,GELDANAMYCIN,RPMI7951,-8.894833479
METFORMIN,GELDANAMYCIN,RPMI7951,-11.65445848
METFORMIN,L778123,RPMI7951,-19.27948018
METFORMIN,L778123,RPMI7951,-14.53735518
METFORMIN,L778123,RPMI7951,-14.49516768
METFORMIN,L778123,RPMI7951,-15.87004268
METFORMIN,LAPATINIB,RPMI7951,-19.45481559
METFORMIN,LAPATINIB,RPMI7951,-10.73325309
METFORMIN,LAPATINIB,RPMI7951,-16.05150309
METFORMIN,LAPATINIB,RPMI7951,-16.46494059
METFORMIN,MK-2206,RPMI7951,-23.22989212
METFORMIN,MK-2206,RPMI7951,-26.29239212
METFORMIN,MK-2206,RPMI7951,-29.84764212
METFORMIN,MK-2206,RPMI7951,-26.62389212
METFORMIN,MK-4827,RPMI7951,-11.5899021
METFORMIN,MK-4827,RPMI7951,-18.9902146
METFORMIN,MK-4827,RPMI7951,-10.2456521
METFORMIN,MK-4827,RPMI7951,-12.8238396
METFORMIN,MK-5108,RPMI7951,-6.460851876
METFORMIN,MK-5108,RPMI7951,1.343210624
METFORMIN,MK-5108,RPMI7951,4.995085624
METFORMIN,MK-5108,RPMI7951,-4.953726876
METFORMIN,MK-8669,RPMI7951,-2.246135859
METFORMIN,MK-8669,RPMI7951,-4.106948359
METFORMIN,MK-8669,RPMI7951,-7.185323359
METFORMIN,MK-8669,RPMI7951,-3.072198359
METFORMIN,MK-8776,RPMI7951,-15.83852129
METFORMIN,MK-8776,RPMI7951,-11.35258379
METFORMIN,MK-8776,RPMI7951,-9.290708788
METFORMIN,MK-8776,RPMI7951,-10.85245879
METFORMIN,PD325901,RPMI7951,-20.38711522
METFORMIN,PD325901,RPMI7951,-21.39136522
METFORMIN,PD325901,RPMI7951,-17.92811522
METFORMIN,PD325901,RPMI7951,-19.51411522
METFORMIN,SORAFENIB,RPMI7951,-3.249783872
METFORMIN,SORAFENIB,RPMI7951,-18.85272137
METFORMIN,SORAFENIB,RPMI7951,-12.81447137
METFORMIN,SORAFENIB,RPMI7951,-5.697283872
METFORMIN,SUNITINIB,RPMI7951,5.960315276
METFORMIN,SUNITINIB,RPMI7951,4.417127776
METFORMIN,SUNITINIB,RPMI7951,0.611002776
METFORMIN,SUNITINIB,RPMI7951,2.386627776
METFORMIN,TEMOZOLOMIDE,RPMI7951,-0.968524127
METFORMIN,TEMOZOLOMIDE,RPMI7951,-1.671274127
METFORMIN,TEMOZOLOMIDE,RPMI7951,-6.238336627
METFORMIN,TEMOZOLOMIDE,RPMI7951,-1.492899127
METFORMIN,ZOLINZA,RPMI7951,-28.7582874
METFORMIN,ZOLINZA,RPMI7951,-20.9859749
METFORMIN,ZOLINZA,RPMI7951,-24.4669124
METFORMIN,ZOLINZA,RPMI7951,-23.4983499
METHOTREXATE,ABT-888,RPMI7951,-6.696750074
METHOTREXATE,ABT-888,RPMI7951,-2.403875074
METHOTREXATE,ABT-888,RPMI7951,-1.285875074
METHOTREXATE,ABT-888,RPMI7951,-0.085312574
METHOTREXATE,AZD1775,RPMI7951,2.649195867
METHOTREXATE,AZD1775,RPMI7951,-2.062304133
METHOTREXATE,AZD1775,RPMI7951,-6.763679133
METHOTREXATE,AZD1775,RPMI7951,-7.836804133
METHOTREXATE,BEZ-235,RPMI7951,-7.982309442
METHOTREXATE,BEZ-235,RPMI7951,-9.909996942
METHOTREXATE,BEZ-235,RPMI7951,-6.861434442
METHOTREXATE,BEZ-235,RPMI7951,-6.383059442
METHOTREXATE,BORTEZOMIB,RPMI7951,-21.48086366
METHOTREXATE,BORTEZOMIB,RPMI7951,-17.33467616
METHOTREXATE,BORTEZOMIB,RPMI7951,-17.67011366
METHOTREXATE,BORTEZOMIB,RPMI7951,-17.21955116
METHOTREXATE,DASATINIB,RPMI7951,-5.094062223
METHOTREXATE,DASATINIB,RPMI7951,-4.560874723
METHOTREXATE,DASATINIB,RPMI7951,-3.888812223
METHOTREXATE,DASATINIB,RPMI7951,-4.025312223
METHOTREXATE,DINACICLIB,RPMI7951,-19.55622492
METHOTREXATE,DINACICLIB,RPMI7951,-19.33691242
METHOTREXATE,DINACICLIB,RPMI7951,-18.93041242
METHOTREXATE,DINACICLIB,RPMI7951,-17.28666242
METHOTREXATE,ERLOTINIB,RPMI7951,-7.353058007
METHOTREXATE,ERLOTINIB,RPMI7951,-7.084808007
METHOTREXATE,ERLOTINIB,RPMI7951,-5.602995507
METHOTREXATE,ERLOTINIB,RPMI7951,-6.031245507
METHOTREXATE,GELDANAMYCIN,RPMI7951,-13.2800252
METHOTREXATE,GELDANAMYCIN,RPMI7951,-12.5067127
METHOTREXATE,GELDANAMYCIN,RPMI7951,-9.540587701
METHOTREXATE,GELDANAMYCIN,RPMI7951,-8.580650201
METHOTREXATE,L778123,RPMI7951,-11.44264625
METHOTREXATE,L778123,RPMI7951,-8.796771255
METHOTREXATE,L778123,RPMI7951,-7.939958755
METHOTREXATE,L778123,RPMI7951,-6.112083755
METHOTREXATE,LAPATINIB,RPMI7951,-6.90946787
METHOTREXATE,LAPATINIB,RPMI7951,-6.42496787
METHOTREXATE,LAPATINIB,RPMI7951,-6.54078037
METHOTREXATE,LAPATINIB,RPMI7951,-3.47715537
METHOTREXATE,MK-2206,RPMI7951,-6.920971357
METHOTREXATE,MK-2206,RPMI7951,-10.93615886
METHOTREXATE,MK-2206,RPMI7951,-13.71090886
METHOTREXATE,MK-2206,RPMI7951,-12.71547136
METHOTREXATE,MK-4827,RPMI7951,-5.221064772
METHOTREXATE,MK-4827,RPMI7951,-6.839189772
METHOTREXATE,MK-4827,RPMI7951,-4.178314772
METHOTREXATE,MK-4827,RPMI7951,-3.842564772
METHOTREXATE,MK-5108,RPMI7951,2.878485016
METHOTREXATE,MK-5108,RPMI7951,-7.734952484
METHOTREXATE,MK-5108,RPMI7951,-8.737139984
METHOTREXATE,MK-5108,RPMI7951,-7.054264984
METHOTREXATE,MK-8669,RPMI7951,-13.29557277
METHOTREXATE,MK-8669,RPMI7951,-12.66901027
METHOTREXATE,MK-8669,RPMI7951,-14.73676027
METHOTREXATE,MK-8669,RPMI7951,-16.50688527
METHOTREXATE,MK-8776,RPMI7951,1.780937373
METHOTREXATE,MK-8776,RPMI7951,1.391562373
METHOTREXATE,MK-8776,RPMI7951,0.085187373
METHOTREXATE,MK-8776,RPMI7951,2.068374873
METHOTREXATE,PD325901,RPMI7951,-9.227501112
METHOTREXATE,PD325901,RPMI7951,-8.885313612
METHOTREXATE,PD325901,RPMI7951,-9.317501112
METHOTREXATE,PD325901,RPMI7951,-7.838251112
METHOTREXATE,SORAFENIB,RPMI7951,-9.061108305
METHOTREXATE,SORAFENIB,RPMI7951,-9.820420805
METHOTREXATE,SORAFENIB,RPMI7951,-6.858483305
METHOTREXATE,SORAFENIB,RPMI7951,-7.827670805
METHOTREXATE,SUNITINIB,RPMI7951,41.22487778
METHOTREXATE,SUNITINIB,RPMI7951,44.10675278
METHOTREXATE,SUNITINIB,RPMI7951,40.22931528
METHOTREXATE,SUNITINIB,RPMI7951,41.33306528
METHOTREXATE,TEMOZOLOMIDE,RPMI7951,-8.113748939
METHOTREXATE,TEMOZOLOMIDE,RPMI7951,-9.388623939
METHOTREXATE,TEMOZOLOMIDE,RPMI7951,-7.676436439
METHOTREXATE,TEMOZOLOMIDE,RPMI7951,-8.263998939
METHOTREXATE,ZOLINZA,RPMI7951,-5.970736791
METHOTREXATE,ZOLINZA,RPMI7951,-10.01254929
METHOTREXATE,ZOLINZA,RPMI7951,-9.833611791
METHOTREXATE,ZOLINZA,RPMI7951,-6.581736791
MITOMYCINE,ABT-888,RPMI7951,-27.97014274
MITOMYCINE,ABT-888,RPMI7951,-29.12683024
MITOMYCINE,ABT-888,RPMI7951,-30.71776774
MITOMYCINE,ABT-888,RPMI7951,-28.70333024
MITOMYCINE,AZD1775,RPMI7951,1.608265318
MITOMYCINE,AZD1775,RPMI7951,1.657327818
MITOMYCINE,AZD1775,RPMI7951,3.320140318
MITOMYCINE,AZD1775,RPMI7951,1.719515318
MITOMYCINE,BEZ-235,RPMI7951,4.11432322
MITOMYCINE,BEZ-235,RPMI7951,3.17613572
MITOMYCINE,BEZ-235,RPMI7951,2.59363572
MITOMYCINE,BEZ-235,RPMI7951,4.18413572
MITOMYCINE,BORTEZOMIB,RPMI7951,-2.021295084
MITOMYCINE,BORTEZOMIB,RPMI7951,-2.750357584
MITOMYCINE,BORTEZOMIB,RPMI7951,-2.164670084
MITOMYCINE,BORTEZOMIB,RPMI7951,-2.141232584
MITOMYCINE,DASATINIB,RPMI7951,5.682739559
MITOMYCINE,DASATINIB,RPMI7951,7.023864559
MITOMYCINE,DASATINIB,RPMI7951,6.350489559
MITOMYCINE,DASATINIB,RPMI7951,7.469677059
MITOMYCINE,DINACICLIB,RPMI7951,-1.754107967
MITOMYCINE,DINACICLIB,RPMI7951,-1.610232967
MITOMYCINE,DINACICLIB,RPMI7951,-0.523545467
MITOMYCINE,DINACICLIB,RPMI7951,-1.675857967
MITOMYCINE,ERLOTINIB,RPMI7951,-24.87027598
MITOMYCINE,ERLOTINIB,RPMI7951,-26.50446348
MITOMYCINE,ERLOTINIB,RPMI7951,-24.04590098
MITOMYCINE,ERLOTINIB,RPMI7951,-21.78877598
MITOMYCINE,GELDANAMYCIN,RPMI7951,-0.06591777
MITOMYCINE,GELDANAMYCIN,RPMI7951,-0.20741777
MITOMYCINE,GELDANAMYCIN,RPMI7951,-0.23054277
MITOMYCINE,GELDANAMYCIN,RPMI7951,0.77458223
MITOMYCINE,L778123,RPMI7951,-24.02462445
MITOMYCINE,L778123,RPMI7951,-19.93056195
MITOMYCINE,L778123,RPMI7951,-19.20537445
MITOMYCINE,L778123,RPMI7951,-17.99393695
MITOMYCINE,LAPATINIB,RPMI7951,0.306639043
MITOMYCINE,LAPATINIB,RPMI7951,-0.377423457
MITOMYCINE,LAPATINIB,RPMI7951,0.911889043
MITOMYCINE,LAPATINIB,RPMI7951,3.423764043
MITOMYCINE,MK-2206,RPMI7951,0.139426358
MITOMYCINE,MK-2206,RPMI7951,-0.131198642
MITOMYCINE,MK-2206,RPMI7951,-0.239761142
MITOMYCINE,MK-2206,RPMI7951,4.159801358
MITOMYCINE,MK-4827,RPMI7951,-0.143318608
MITOMYCINE,MK-4827,RPMI7951,-3.319068608
MITOMYCINE,MK-4827,RPMI7951,-1.161131108
MITOMYCINE,MK-4827,RPMI7951,2.352118892
MITOMYCINE,MK-5108,RPMI7951,-6.81126892
MITOMYCINE,MK-5108,RPMI7951,-11.66289392
MITOMYCINE,MK-5108,RPMI7951,-8.77026892
MITOMYCINE,MK-5108,RPMI7951,-8.12858142
MITOMYCINE,MK-8669,RPMI7951,3.823336518
MITOMYCINE,MK-8669,RPMI7951,3.976461518
MITOMYCINE,MK-8669,RPMI7951,3.717461518
MITOMYCINE,MK-8669,RPMI7951,5.802274018
MITOMYCINE,MK-8776,RPMI7951,7.180730433
MITOMYCINE,MK-8776,RPMI7951,7.644480433
MITOMYCINE,MK-8776,RPMI7951,7.596605433
MITOMYCINE,MK-8776,RPMI7951,7.922542933
MITOMYCINE,PD325901,RPMI7951,-0.502800787
MITOMYCINE,PD325901,RPMI7951,-1.643425787
MITOMYCINE,PD325901,RPMI7951,-0.965175787
MITOMYCINE,PD325901,RPMI7951,0.696949213
MITOMYCINE,SORAFENIB,RPMI7951,-44.79662552
MITOMYCINE,SORAFENIB,RPMI7951,-48.35543802
MITOMYCINE,SORAFENIB,RPMI7951,-48.65775052
MITOMYCINE,SORAFENIB,RPMI7951,-41.18650052
MITOMYCINE,SUNITINIB,RPMI7951,57.22437778
MITOMYCINE,SUNITINIB,RPMI7951,56.40931528
MITOMYCINE,SUNITINIB,RPMI7951,59.02031528
MITOMYCINE,SUNITINIB,RPMI7951,59.61819028
MITOMYCINE,TEMOZOLOMIDE,RPMI7951,-0.325844522
MITOMYCINE,TEMOZOLOMIDE,RPMI7951,0.781530478
MITOMYCINE,TEMOZOLOMIDE,RPMI7951,0.798092978
MITOMYCINE,TEMOZOLOMIDE,RPMI7951,1.211967978
MITOMYCINE,ZOLINZA,RPMI7951,4.616722347
MITOMYCINE,ZOLINZA,RPMI7951,5.719222347
MITOMYCINE,ZOLINZA,RPMI7951,5.070597347
MITOMYCINE,ZOLINZA,RPMI7951,3.784034847
MK-2206,ABT-888,RPMI7951,-16.56224595
MK-2206,ABT-888,RPMI7951,-15.66799595
MK-2206,ABT-888,RPMI7951,-14.61224595
MK-2206,ABT-888,RPMI7951,-13.87574595
MK-2206,BEZ-235,RPMI7951,5.553503738
MK-2206,BEZ-235,RPMI7951,9.810628738
MK-2206,BEZ-235,RPMI7951,7.669941238
MK-2206,BEZ-235,RPMI7951,10.20112874
MK-2206,BORTEZOMIB,RPMI7951,-4.738214381
MK-2206,BORTEZOMIB,RPMI7951,-3.687089381
MK-2206,BORTEZOMIB,RPMI7951,-2.749339381
MK-2206,BORTEZOMIB,RPMI7951,-2.301464381
MK-2206,DASATINIB,RPMI7951,-0.370077221
MK-2206,DASATINIB,RPMI7951,2.459235279
MK-2206,DASATINIB,RPMI7951,5.891110279
MK-2206,DASATINIB,RPMI7951,6.557547779
MK-2206,DINACICLIB,RPMI7951,-3.288331687
MK-2206,DINACICLIB,RPMI7951,-2.976019187
MK-2206,DINACICLIB,RPMI7951,-4.697144187
MK-2206,DINACICLIB,RPMI7951,-4.033444395
MK-2206,ERLOTINIB,RPMI7951,4.039163712
MK-2206,ERLOTINIB,RPMI7951,6.426413712
MK-2206,ERLOTINIB,RPMI7951,5.831413712
MK-2206,ERLOTINIB,RPMI7951,10.32078871
MK-2206,GELDANAMYCIN,RPMI7951,-5.854711037
MK-2206,GELDANAMYCIN,RPMI7951,-4.433648537
MK-2206,GELDANAMYCIN,RPMI7951,-7.216836037
MK-2206,GELDANAMYCIN,RPMI7951,-5.433961037
MK-2206,MK-8669,RPMI7951,10.5189605
MK-2206,MK-8669,RPMI7951,18.600773
MK-2206,MK-8669,RPMI7951,19.019148
MK-2206,MK-8669,RPMI7951,11.3879605
MK-2206,MK-8776,RPMI7951,-0.096222488
MK-2206,MK-8776,RPMI7951,1.327465012
MK-2206,MK-8776,RPMI7951,2.591027512
MK-2206,MK-8776,RPMI7951,1.042465012
MK-2206,OXALIPLATIN,RPMI7951,-5.276123662
MK-2206,OXALIPLATIN,RPMI7951,-6.219998662
MK-2206,OXALIPLATIN,RPMI7951,-7.163936162
MK-2206,OXALIPLATIN,RPMI7951,-5.681811162
MK-2206,PD325901,RPMI7951,4.122618808
MK-2206,PD325901,RPMI7951,6.288868808
MK-2206,PD325901,RPMI7951,7.842056308
MK-2206,PD325901,RPMI7951,7.377368808
MK-2206,SORAFENIB,RPMI7951,-9.470407206
MK-2206,SORAFENIB,RPMI7951,-4.997032206
MK-2206,SORAFENIB,RPMI7951,-8.019407206
MK-2206,SORAFENIB,RPMI7951,-3.695719706
MK-2206,TOPOTECAN,RPMI7951,-0.007024215
MK-2206,TOPOTECAN,RPMI7951,0.825038285
MK-2206,TOPOTECAN,RPMI7951,0.037725785
MK-2206,TOPOTECAN,RPMI7951,0.890850785
MK-4541,5-FU,RPMI7951,-9.630104929
MK-4541,5-FU,RPMI7951,-6.767854929
MK-4541,5-FU,RPMI7951,-8.276354929
MK-4541,5-FU,RPMI7951,-2.347229929
MK-4541,ABT-888,RPMI7951,-10.53029725
MK-4541,ABT-888,RPMI7951,-8.191609747
MK-4541,ABT-888,RPMI7951,6.336952753
MK-4541,ABT-888,RPMI7951,6.774765253
MK-4541,AZD1775,RPMI7951,-2.705945937
MK-4541,AZD1775,RPMI7951,-4.290758437
MK-4541,AZD1775,RPMI7951,-5.781604062
MK-4541,AZD1775,RPMI7951,-7.423708229
MK-4541,BEZ-235,RPMI7951,-26.35785599
MK-4541,BEZ-235,RPMI7951,-17.99679349
MK-4541,BEZ-235,RPMI7951,-22.06110599
MK-4541,BEZ-235,RPMI7951,-18.16585599
MK-4541,BORTEZOMIB,RPMI7951,-22.12522904
MK-4541,BORTEZOMIB,RPMI7951,-26.11760404
MK-4541,BORTEZOMIB,RPMI7951,-24.64579154
MK-4541,BORTEZOMIB,RPMI7951,-18.22697904
MK-4541,CARBOPLATIN,RPMI7951,3.132063773
MK-4541,CARBOPLATIN,RPMI7951,1.579063773
MK-4541,CARBOPLATIN,RPMI7951,-2.090936227
MK-4541,CARBOPLATIN,RPMI7951,-1.874623727
MK-4541,CYCLOPHOSPHAMIDE,RPMI7951,-1.314234747
MK-4541,CYCLOPHOSPHAMIDE,RPMI7951,-5.484797247
MK-4541,CYCLOPHOSPHAMIDE,RPMI7951,1.024077753
MK-4541,CYCLOPHOSPHAMIDE,RPMI7951,3.266077753
MK-4541,DASATINIB,RPMI7951,-11.97103158
MK-4541,DASATINIB,RPMI7951,-3.566281583
MK-4541,DASATINIB,RPMI7951,-9.963469083
MK-4541,DASATINIB,RPMI7951,-10.67821908
MK-4541,DEXAMETHASONE,RPMI7951,-3.655297247
MK-4541,DEXAMETHASONE,RPMI7951,-8.661609747
MK-4541,DEXAMETHASONE,RPMI7951,-9.983672247
MK-4541,DEXAMETHASONE,RPMI7951,-5.238484747
MK-4541,DINACICLIB,RPMI7951,-9.372604378
MK-4541,DINACICLIB,RPMI7951,-5.457729378
MK-4541,DINACICLIB,RPMI7951,-7.968041878
MK-4541,DINACICLIB,RPMI7951,-3.545354378
MK-4541,DOXORUBICIN,RPMI7951,-19.74426791
MK-4541,DOXORUBICIN,RPMI7951,-17.38314291
MK-4541,DOXORUBICIN,RPMI7951,-21.21014291
MK-4541,DOXORUBICIN,RPMI7951,-18.61495541
MK-4541,ERLOTINIB,RPMI7951,11.77043045
MK-4541,ERLOTINIB,RPMI7951,9.619055447
MK-4541,ERLOTINIB,RPMI7951,11.96680545
MK-4541,ERLOTINIB,RPMI7951,-1.054210178
MK-4541,ETOPOSIDE,RPMI7951,-6.54607982
MK-4541,ETOPOSIDE,RPMI7951,-7.77364232
MK-4541,ETOPOSIDE,RPMI7951,-8.20676732
MK-4541,ETOPOSIDE,RPMI7951,-8.02151732
MK-4541,GELDANAMYCIN,RPMI7951,-8.19334121
MK-4541,GELDANAMYCIN,RPMI7951,-8.81346621
MK-4541,GELDANAMYCIN,RPMI7951,-5.13277871
MK-4541,GELDANAMYCIN,RPMI7951,-0.73815371
MK-4541,GEMCITABINE,RPMI7951,-8.459865225
MK-4541,GEMCITABINE,RPMI7951,-10.34099023
MK-4541,GEMCITABINE,RPMI7951,-9.158677725
MK-4541,GEMCITABINE,RPMI7951,-7.869490225
MK-4541,L778123,RPMI7951,-12.0486621
MK-4541,L778123,RPMI7951,-6.8162871
MK-4541,L778123,RPMI7951,-7.2474746
MK-4541,L778123,RPMI7951,-0.9541621
MK-4541,LAPATINIB,RPMI7951,-1.995158771
MK-4541,LAPATINIB,RPMI7951,-3.532096271
MK-4541,LAPATINIB,RPMI7951,8.666216229
MK-4541,LAPATINIB,RPMI7951,4.842591229
MK-4541,METFORMIN,RPMI7951,-7.657664457
MK-4541,METFORMIN,RPMI7951,-4.326601957
MK-4541,METFORMIN,RPMI7951,-3.309351957
MK-4541,METFORMIN,RPMI7951,-1.829664457
MK-4541,METHOTREXATE,RPMI7951,-6.815106527
MK-4541,METHOTREXATE,RPMI7951,-5.100356527
MK-4541,METHOTREXATE,RPMI7951,-4.997981527
MK-4541,METHOTREXATE,RPMI7951,-9.133731527
MK-4541,MITOMYCINE,RPMI7951,-18.41528987
MK-4541,MITOMYCINE,RPMI7951,-24.25972737
MK-4541,MITOMYCINE,RPMI7951,-21.78422737
MK-4541,MITOMYCINE,RPMI7951,-23.69478987
MK-4541,MK-2206,RPMI7951,-1.547019144
MK-4541,MK-2206,RPMI7951,-3.904831644
MK-4541,MK-2206,RPMI7951,-3.563394144
MK-4541,MK-2206,RPMI7951,-5.909019144
MK-4541,MK-4827,RPMI7951,-1.139436834
MK-4541,MK-4827,RPMI7951,1.247875666
MK-4541,MK-4827,RPMI7951,1.464125666
MK-4541,MK-4827,RPMI7951,0.940438166
MK-4541,MK-5108,RPMI7951,-12.31413514
MK-4541,MK-5108,RPMI7951,-8.032822639
MK-4541,MK-5108,RPMI7951,-5.345760139
MK-4541,MK-5108,RPMI7951,-6.722385139
MK-4541,MK-8669,RPMI7951,-4.011698093
MK-4541,MK-8669,RPMI7951,-4.297073093
MK-4541,MK-8669,RPMI7951,-6.079573093
MK-4541,MK-8669,RPMI7951,-1.285510593
MK-4541,MK-8776,RPMI7951,-7.449314561
MK-4541,MK-8776,RPMI7951,-6.321877061
MK-4541,MK-8776,RPMI7951,-9.224752061
MK-4541,MK-8776,RPMI7951,-3.389752061
MK-4541,MRK-003,RPMI7951,3.969938139
MK-4541,MRK-003,RPMI7951,-0.073311861
MK-4541,MRK-003,RPMI7951,5.439500639
MK-4541,MRK-003,RPMI7951,4.666563139
MK-4541,OXALIPLATIN,RPMI7951,-3.528311415
MK-4541,OXALIPLATIN,RPMI7951,-5.155623915
MK-4541,OXALIPLATIN,RPMI7951,-8.159436415
MK-4541,OXALIPLATIN,RPMI7951,-8.963873915
MK-4541,PACLITAXEL,RPMI7951,-36.89862068
MK-4541,PACLITAXEL,RPMI7951,-36.28455818
MK-4541,PACLITAXEL,RPMI7951,-34.71943318
MK-4541,PACLITAXEL,RPMI7951,-34.81687068
MK-4541,PD325901,RPMI7951,-22.21762391
MK-4541,PD325901,RPMI7951,-22.30418641
MK-4541,PD325901,RPMI7951,-22.23474891
MK-4541,PD325901,RPMI7951,-7.962186406
MK-4541,SORAFENIB,RPMI7951,-11.54431194
MK-4541,SORAFENIB,RPMI7951,-15.45524944
MK-4541,SORAFENIB,RPMI7951,-12.79781194
MK-4541,SORAFENIB,RPMI7951,-5.998999444
MK-4541,SUNITINIB,RPMI7951,10.58600289
MK-4541,SUNITINIB,RPMI7951,2.206815387
MK-4541,SUNITINIB,RPMI7951,1.997440387
MK-4541,SUNITINIB,RPMI7951,3.593002887
MK-4541,TEMOZOLOMIDE,RPMI7951,-6.239524542
MK-4541,TEMOZOLOMIDE,RPMI7951,0.380787958
MK-4541,TEMOZOLOMIDE,RPMI7951,0.236225458
MK-4541,TEMOZOLOMIDE,RPMI7951,2.100850458
MK-4541,TOPOTECAN,RPMI7951,-17.63755671
MK-4541,TOPOTECAN,RPMI7951,-14.64886921
MK-4541,TOPOTECAN,RPMI7951,-18.09761921
MK-4541,TOPOTECAN,RPMI7951,-16.99543171
MK-4541,VINBLASTINE,RPMI7951,-8.62130675
MK-4541,VINBLASTINE,RPMI7951,-5.47418175
MK-4541,VINBLASTINE,RPMI7951,-7.20224425
MK-4541,VINBLASTINE,RPMI7951,-5.79636925
MK-4541,VINORELBINE,RPMI7951,-21.95795762
MK-4541,VINORELBINE,RPMI7951,-21.08345762
MK-4541,VINORELBINE,RPMI7951,-22.02977012
MK-4541,VINORELBINE,RPMI7951,-19.57227012
MK-4541,ZOLINZA,RPMI7951,-14.95806957
MK-4541,ZOLINZA,RPMI7951,-15.64775707
MK-4541,ZOLINZA,RPMI7951,-12.00106957
MK-4541,ZOLINZA,RPMI7951,-14.73188207
MK-4827,ABT-888,RPMI7951,-11.24198017
MK-4827,ABT-888,RPMI7951,-13.33641767
MK-4827,ABT-888,RPMI7951,-10.76741767
MK-4827,ABT-888,RPMI7951,-9.534480171
MK-4827,BEZ-235,RPMI7951,4.015353948
MK-4827,BEZ-235,RPMI7951,4.229752676
MK-4827,BEZ-235,RPMI7951,4.093940176
MK-4827,BEZ-235,RPMI7951,7.461768301
MK-4827,BORTEZOMIB,RPMI7951,-2.470709611
MK-4827,BORTEZOMIB,RPMI7951,-3.179022111
MK-4827,BORTEZOMIB,RPMI7951,-0.673959611
MK-4827,BORTEZOMIB,RPMI7951,1.739665389
MK-4827,DASATINIB,RPMI7951,-1.42470067
MK-4827,DASATINIB,RPMI7951,-1.13863817
MK-4827,DASATINIB,RPMI7951,1.81348683
MK-4827,DASATINIB,RPMI7951,2.14179933
MK-4827,DINACICLIB,RPMI7951,-5.649793612
MK-4827,DINACICLIB,RPMI7951,-2.503856112
MK-4827,DINACICLIB,RPMI7951,-3.065231112
MK-4827,DINACICLIB,RPMI7951,-0.934418612
MK-4827,ERLOTINIB,RPMI7951,-3.875348899
MK-4827,ERLOTINIB,RPMI7951,-2.070598899
MK-4827,ERLOTINIB,RPMI7951,0.446838601
MK-4827,ERLOTINIB,RPMI7951,2.993963601
MK-4827,GELDANAMYCIN,RPMI7951,-2.042231724
MK-4827,GELDANAMYCIN,RPMI7951,-1.686794224
MK-4827,GELDANAMYCIN,RPMI7951,-0.668544224
MK-4827,GELDANAMYCIN,RPMI7951,0.081768276
MK-4827,MK-2206,RPMI7951,2.912844754
